w1_win,w1_block,w1_neutral,w2_win,w2_lose,w2_invalid,w2_neutral,w3_win,w3_lose,w3_invalid,w3_neutral,score
0.953580598619922,0.8489281939369132,0.4876658762505883,0.9343665067391183,0.28141065554423,0.11262903871825003,0.6666289940672203,0.80513814915282,0.28827289547111695,0.1641483305674722,0.6840487035251378,242
0.9259626810316584,0.7747897727142344,0.4399858619787613,0.905616219369282,0.10060150250852104,0.045878622289318424,0.4796519130008949,0.8804258770249745,0.2762098619527148,0.12494108798209584,0.6472041075075203,242
0.9474089258586673,0.809246900597805,0.44755620802734186,0.7985862599109559,0.3451475688942315,0.06531605937464967,0.41739560988953905,0.7962082132861728,0.3908298380797035,0.09693822158617535,0.6195776869331525,242
0.9069449343868312,0.8329065310365228,0.47254540450829785,0.7368671485196406,0.2139559930058787,0.026134787099471778,0.5388949799580318,0.7754307713423076,0.3747531008930861,0.14570476621287254,0.5591501324905093,242
0.8994549580120405,0.7792453693298949,0.5131891744645726,0.7374278570127393,0.25367559961534236,0.06354240725209014,0.43242971098541033,0.9481622058337216,0.3832591467752972,0.16101891886858502,0.6905134306418876,241
0.9289319380995661,0.8151183795617706,0.5465283948583906,0.8625485905945292,0.2892617235265402,0.023225685582030694,0.47998551521712435,0.8485791220049398,0.327092953838646,0.14922946667516715,0.5904243387957129,241
0.9225940814557217,0.8846375825958793,0.40381688706142715,0.8221323336747578,0.13909389054650445,0.14697706275226663,0.6684766624662625,0.701815673699274,0.34725860657389057,0.07184266405744112,0.5983520534258447,241
0.9038938614957954,0.8346365975489056,0.43046094545392244,0.9247326761186618,0.29040431052159216,0.028173933104834396,0.5299734803110971,0.8504904853130275,0.21712031588475295,0.06138141376499215,0.6936275776208987,240
0.9749809738632634,0.811445200418025,0.6810393291175513,0.749709027411362,0.23686636342156872,0.10500772669573882,0.5783034943976986,0.7055769886188606,0.3182922298879717,0.1405287410482518,0.6484761584374339,239
0.9174082825305758,0.7911179755816198,0.5083203394067255,0.9404005716407973,0.27042264677789163,0.062068621957261434,0.4659110710154183,0.853282812042179,0.3016244691144258,0.1604429994907194,0.6119564492610201,239
0.905822033092087,0.8158958800018536,0.4040169301769505,0.8788678136936152,0.19589339718562832,0.05707167007745884,0.6665256103132248,0.7731653782022779,0.2717323835593194,0.13192386805635936,0.5800948461867702,238
0.858153629572204,0.8005759930806884,0.40919887806319544,0.8152722244896717,0.31735961538616575,0.12306728008880076,0.587817662692436,0.7298463325353608,0.2275383552885734,0.14405244585321653,0.5547807924971397,238
0.852786132217019,0.750675042267769,0.40679791048579583,0.8785842288579389,0.2874285110449628,0.12133496878892454,0.6656740284665641,0.7573007541174334,0.22856849450338715,0.16104238450351505,0.4657150845968331,238
0.8528038206049875,0.7973193509431091,0.5454939990962566,0.7313711680034385,0.177385685634731,0.11153952588280922,0.45001468993791427,0.8127156712015614,0.24800328584061582,0.0841589776942751,0.5232586208604795,237
0.9629128551589038,0.7988094023973193,0.440870743083666,0.8780071946650224,0.14859554506117176,0.06798233013468491,0.4762229768871091,0.8586761775596401,0.37475954177126486,0.06731064182561891,0.6523994578898806,237
0.9539224913660126,0.7884343902930995,0.5450377619070643,0.7751592855636935,0.23490032918851697,0.0909034573653493,0.44694354454309765,0.7945154839233839,0.2164963596740443,0.08110315727497489,0.6233236799825846,237
0.9513210282509094,0.8516391305294082,0.553714468583246,0.7383231777710466,0.18881005516394544,0.11443693967055245,0.46879745550842805,0.9263232388465362,0.2911202610647013,0.11207931510771146,0.6416303830034928,237
0.9728015990795517,0.7865925798156976,0.5205429668431955,0.8956679174954266,0.20080329133689162,0.06723347882437047,0.6401541236078093,0.7876672299684969,0.3076865315799293,0.13440181679713667,0.536700877331137,237
0.8827594999005245,0.8303292013006841,0.5652793704900761,0.7306430062409651,0.23804908062470911,0.0697024009042935,0.4741289553159952,0.7544857776985036,0.2669725196516255,0.10926878956448162,0.5320745522063992,236
0.972468939781442,0.8995520963310579,0.4395026895265146,0.8347368924303098,0.3239726662839216,0.03581367513937161,0.4000914482584202,0.7027414960359811,0.3325481888786874,0.10019575916623187,0.6011814217809396,236
